Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
Anhui,China,31.8257,117.2264,6/16/2020,991,6,985,0,Western Pacific
Beijing,China,40.1824,116.4142,6/16/2020,731,9,584,138,Western Pacific
Chongqing,China,30.0572,107.874,6/16/2020,582,6,573,3,Western Pacific
Fujian,China,26.0789,117.9874,6/16/2020,362,1,356,5,Western Pacific
Gansu,China,35.7518,104.2861,6/16/2020,149,2,137,10,Western Pacific
Guangdong,China,23.3417,113.4244,6/16/2020,1628,8,1593,27,Western Pacific
Guangxi,China,23.8298,108.7881,6/16/2020,254,2,252,0,Western Pacific
Guizhou,China,26.8154,106.8748,6/16/2020,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,6/16/2020,171,6,163,2,Western Pacific
Hebei,China,39.549,116.1306,6/16/2020,336,6,0,330,Western Pacific
Heilongjiang,China,47.862,127.7615,6/16/2020,947,13,934,0,Western Pacific
Henan,China,37.8957,114.9042,6/16/2020,1276,22,0,1254,Western Pacific
Hong Kong,China,22.3,114.2,6/16/2020,1112,4,1069,39,Western Pacific
Hubei,China,30.9756,112.2707,6/16/2020,68135,4512,63623,0,Western Pacific
Hunan,China,27.6104,111.7088,6/16/2020,1019,4,1015,0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,6/16/2020,238,1,234,3,Western Pacific
Jiangsu,China,32.9711,119.455,6/16/2020,653,0,653,0,Western Pacific
Jiangxi,China,27.614,115.7221,6/16/2020,932,1,931,0,Western Pacific
Jilin,China,43.6661,126.1923,6/16/2020,155,2,153,0,Western Pacific
Liaoning,China,41.2956,122.6085,6/16/2020,152,2,147,3,Western Pacific
Macau,China,22.1667,113.55,6/16/2020,45,0,45,0,Western Pacific
Ningxia,China,37.2692,106.1655,6/16/2020,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,6/16/2020,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,6/16/2020,313,3,306,4,Western Pacific
Shandong,China,36.3427,118.1498,6/16/2020,792,7,783,2,Western Pacific
Shanghai,China,31.202,121.4491,6/16/2020,695,7,667,21,Western Pacific
Shanxi,China,37.5777,112.2922,6/16/2020,198,0,198,0,Western Pacific
Sichuan,China,30.6171,102.7103,6/16/2020,589,3,565,21,Western Pacific
Tianjin,China,39.3054,117.323,6/16/2020,196,3,189,4,Western Pacific
Tibet,China,31.6927,88.0924,6/16/2020,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,6/16/2020,76,3,73,0,Western Pacific
Yunnan,China,24.974,101.487,6/16/2020,185,2,183,0,Western Pacific
Zhejiang,China,29.1832,120.0934,6/16/2020,1269,1,1267,1,Western Pacific
Faroe Islands,Denmark,61.8926,-6.9118,6/16/2020,187,0,187,0,Europe
Greenland,Greenland,71.7069,-42.6043,6/16/2020,13,0,13,0,Europe
French Guiana,France,3.9339,-53.1258,6/16/2020,1421,5,619,797,Europe
French Polynesia,France,-17.6797,149.4068,6/16/2020,60,0,60,0,Europe
Guadeloupe,France,16.265,-61.551,6/16/2020,171,14,157,0,Europe
Mayotte,France,-12.8275,45.166244,6/16/2020,2333,29,2058,246,Europe
New Caledonia,France,-20.904305,165.618042,6/16/2020,21,0,21,0,Europe
Reunion,France,-21.1151,55.5364,6/16/2020,495,1,460,34,Europe
Saint Barthelemy,France,17.9,-62.8333,6/16/2020,6,0,6,0,Europe
St Martin,France,18.0708,-63.0501,6/16/2020,42,3,36,3,Europe
Martinique,France,14.6415,-61.0242,6/16/2020,202,14,98,90,Europe
Aruba,Netherlands,12.5211,-69.9683,6/16/2020,101,3,98,0,Europe
Curacao,Netherlands,12.1696,-68.99,6/16/2020,23,1,19,3,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,6/16/2020,77,15,62,0,Europe
Bermuda,United Kingdom,32.3078,-64.7505,6/16/2020,144,9,128,7,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,6/16/2020,193,1,123,69,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,6/16/2020,568,48,512,8,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,6/16/2020,176,0,174,2,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,6/16/2020,336,24,312,0,Europe
Montserrat,United Kingdom,16.742498,-62.187366,6/16/2020,11,1,10,0,Europe
Northwest Territories,Canada,64.8255,-124.8457,6/16/2020,5,0,0,5,Americas
Yukon,Canada,64.2823,-135,6/16/2020,11,0,0,11,Americas
Anguilla,United Kingdom,18.2206,-63.0686,6/16/2020,3,0,3,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,6/16/2020,8,1,7,0,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,6/16/2020,12,1,11,0,Europe
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,6/16/2020,13,0,13,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,6/16/2020,1,0,1,0,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,6/17/2020,108,3,105,0,Western Pacific
New South Wales,Australia,-33.8688,151.2093,6/17/2020,3137,48,2770,319,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,6/17/2020,29,0,29,0,Western Pacific
Queensland,Australia,-27.4698,153.0251,6/17/2020,1066,6,1052,8,Western Pacific
South Australia,Australia,-34.9285,138.6007,6/17/2020,440,4,436,0,Western Pacific
Tasmania,Australia,-42.8821,147.3272,6/17/2020,228,13,215,0,Western Pacific
Victoria,Australia,-37.8136,144.9631,6/17/2020,1780,19,1678,83,Western Pacific
Western Australia,Australia,-31.9505,115.8605,6/17/2020,603,9,592,2,Western Pacific
Alberta,Canada,53.9333,-116.5765,6/17/2020,7530,151,0,7379,Americas
British Columbia,Canada,53.7267,-127.6476,6/17/2020,2775,168,0,2607,Americas
Manitoba,Canada,53.7609,-98.8139,6/17/2020,306,7,0,299,Americas
New Brunswick,Canada,46.5653,-66.4619,6/17/2020,164,2,0,162,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,6/17/2020,261,3,0,258,Americas
Nova Scotia,Canada,44.682,-63.7443,6/17/2020,1061,62,0,999,Americas
Ontario,Canada,51.2538,-85.3232,6/17/2020,34382,2607,0,31775,Americas
Prince Edward Island,Canada,46.5107,-63.4168,6/17/2020,27,0,0,27,Americas
Quebec,Canada,52.9399,-73.5491,6/17/2020,54263,5298,0,48965,Americas
Saskatchewan,Canada,52.9399,-106.4509,6/17/2020,693,13,0,680,Americas
Anhui,China,31.8257,117.2264,6/17/2020,991,6,985,0,Western Pacific
Beijing,China,40.1824,116.4142,6/17/2020,752,9,584,159,Western Pacific
Chongqing,China,30.0572,107.874,6/17/2020,582,6,573,3,Western Pacific
Fujian,China,26.0789,117.9874,6/17/2020,362,1,356,5,Western Pacific
Gansu,China,35.7518,104.2861,6/17/2020,150,2,137,11,Western Pacific
Guangdong,China,23.3417,113.4244,6/17/2020,1628,8,1603,17,Western Pacific
Guangxi,China,23.8298,108.7881,6/17/2020,254,2,252,0,Western Pacific
Guizhou,China,26.8154,106.8748,6/17/2020,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,6/17/2020,171,6,163,2,Western Pacific
Hebei,China,39.549,116.1306,6/17/2020,338,6,0,332,Western Pacific
Heilongjiang,China,47.862,127.7615,6/17/2020,947,13,934,0,Western Pacific
Henan,China,37.8957,114.9042,6/17/2020,1276,22,0,1254,Western Pacific
Hong Kong,China,22.3,114.2,6/17/2020,1120,4,1071,45,Western Pacific
Hubei,China,30.9756,112.2707,6/17/2020,68135,4512,63623,0,Western Pacific
Hunan,China,27.6104,111.7088,6/17/2020,1019,4,1015,0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,6/17/2020,238,1,234,3,Western Pacific
Jiangsu,China,32.9711,119.455,6/17/2020,653,0,653,0,Western Pacific
Jiangxi,China,27.614,115.7221,6/17/2020,932,1,931,0,Western Pacific
Jilin,China,43.6661,126.1923,6/17/2020,155,2,153,0,Western Pacific
Liaoning,China,41.2956,122.6085,6/17/2020,152,2,147,3,Western Pacific
Macau,China,22.1667,113.55,6/17/2020,45,0,45,0,Western Pacific
Ningxia,China,37.2692,106.1655,6/17/2020,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,6/17/2020,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,6/17/2020,314,3,306,5,Western Pacific
Shandong,China,36.3427,118.1498,6/17/2020,792,7,783,2,Western Pacific
Shanghai,China,31.202,121.4491,6/17/2020,697,7,668,22,Western Pacific
Shanxi,China,37.5777,112.2922,6/17/2020,198,0,198,0,Western Pacific
Sichuan,China,30.6171,102.7103,6/17/2020,589,3,567,19,Western Pacific
Tianjin,China,39.3054,117.323,6/17/2020,197,3,191,3,Western Pacific
Tibet,China,31.6927,88.0924,6/17/2020,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,6/17/2020,76,3,73,0,Western Pacific
Yunnan,China,24.974,101.487,6/17/2020,185,2,183,0,Western Pacific
Zhejiang,China,29.1832,120.0934,6/17/2020,1269,1,1267,1,Western Pacific
Faroe Islands,Denmark,61.8926,-6.9118,6/17/2020,187,0,187,0,Europe
Greenland,Greenland,71.7069,-42.6043,6/17/2020,13,0,13,0,Europe
French Guiana,France,3.9339,-53.1258,6/17/2020,1554,5,663,886,Europe
French Polynesia,France,-17.6797,149.4068,6/17/2020,60,0,60,0,Europe
Guadeloupe,France,16.265,-61.551,6/17/2020,171,14,157,0,Europe
Mayotte,France,-12.8275,45.166244,6/17/2020,2345,29,2066,250,Europe
New Caledonia,France,-20.904305,165.618042,6/17/2020,21,0,21,0,Europe
Reunion,France,-21.1151,55.5364,6/17/2020,497,1,460,36,Europe
Saint Barthelemy,France,17.9,-62.8333,6/17/2020,6,0,6,0,Europe
St Martin,France,18.0708,-63.0501,6/17/2020,42,3,36,3,Europe
Martinique,France,14.6415,-61.0242,6/17/2020,202,14,98,90,Europe
Aruba,Netherlands,12.5211,-69.9683,6/17/2020,101,3,98,0,Europe
Curacao,Netherlands,12.1696,-68.99,6/17/2020,23,1,19,3,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,6/17/2020,77,15,62,0,Europe
Bermuda,United Kingdom,32.3078,-64.7505,6/17/2020,144,9,128,7,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,6/17/2020,193,1,132,60,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,6/17/2020,570,48,512,10,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,6/17/2020,176,0,176,0,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,6/17/2020,336,24,312,0,Europe
Montserrat,United Kingdom,16.742498,-62.187366,6/17/2020,11,1,10,0,Europe
Northwest Territories,Canada,64.8255,-124.8457,6/17/2020,5,0,0,5,Americas
Yukon,Canada,64.2823,-135,6/17/2020,11,0,0,11,Americas
Anguilla,United Kingdom,18.2206,-63.0686,6/17/2020,3,0,3,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,6/17/2020,8,1,7,0,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,6/17/2020,12,1,11,0,Europe
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,6/17/2020,13,0,13,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,6/17/2020,1,0,1,0,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,6/18/2020,108,3,105,0,Western Pacific
New South Wales,Australia,-33.8688,151.2093,6/18/2020,3143,48,2770,325,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,6/18/2020,29,0,29,0,Western Pacific
Queensland,Australia,-27.4698,153.0251,6/18/2020,1066,6,1053,7,Western Pacific
South Australia,Australia,-34.9285,138.6007,6/18/2020,440,4,436,0,Western Pacific
Tasmania,Australia,-42.8821,147.3272,6/18/2020,228,13,215,0,Western Pacific
Victoria,Australia,-37.8136,144.9631,6/18/2020,1792,19,1678,95,Western Pacific
Western Australia,Australia,-31.9505,115.8605,6/18/2020,603,9,592,2,Western Pacific
Alberta,Canada,53.9333,-116.5765,6/18/2020,7579,152,0,7427,Americas
British Columbia,Canada,53.7267,-127.6476,6/18/2020,2783,168,0,2615,Americas
Manitoba,Canada,53.7609,-98.8139,6/18/2020,308,7,0,301,Americas
New Brunswick,Canada,46.5653,-66.4619,6/18/2020,164,2,0,162,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,6/18/2020,261,3,0,258,Americas
Nova Scotia,Canada,44.682,-63.7443,6/18/2020,1061,62,0,999,Americas
Ontario,Canada,51.2538,-85.3232,6/18/2020,34574,2613,0,31961,Americas
Prince Edward Island,Canada,46.5107,-63.4168,6/18/2020,27,0,0,27,Americas
Quebec,Canada,52.9399,-73.5491,6/18/2020,54383,5340,0,49043,Americas
Saskatchewan,Canada,52.9399,-106.4509,6/18/2020,708,13,0,695,Americas
Anhui,China,31.8257,117.2264,6/18/2020,991,6,985,0,Western Pacific
Beijing,China,40.1824,116.4142,6/18/2020,777,9,584,184,Western Pacific
Chongqing,China,30.0572,107.874,6/18/2020,582,6,573,3,Western Pacific
Fujian,China,26.0789,117.9874,6/18/2020,362,1,357,4,Western Pacific
Gansu,China,35.7518,104.2861,6/18/2020,151,2,137,12,Western Pacific
Guangdong,China,23.3417,113.4244,6/18/2020,1631,8,1604,19,Western Pacific
Guangxi,China,23.8298,108.7881,6/18/2020,254,2,252,0,Western Pacific
Guizhou,China,26.8154,106.8748,6/18/2020,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,6/18/2020,171,6,163,2,Western Pacific
Hebei,China,39.549,116.1306,6/18/2020,340,6,0,334,Western Pacific
Heilongjiang,China,47.862,127.7615,6/18/2020,947,13,934,0,Western Pacific
Henan,China,37.8957,114.9042,6/18/2020,1276,22,0,1254,Western Pacific
Hong Kong,China,22.3,114.2,6/18/2020,1124,4,1072,48,Western Pacific
Hubei,China,30.9756,112.2707,6/18/2020,68135,4512,63623,0,Western Pacific
Hunan,China,27.6104,111.7088,6/18/2020,1019,4,1015,0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,6/18/2020,238,1,234,3,Western Pacific
Jiangsu,China,32.9711,119.455,6/18/2020,653,0,653,0,Western Pacific
Jiangxi,China,27.614,115.7221,6/18/2020,932,1,931,0,Western Pacific
Jilin,China,43.6661,126.1923,6/18/2020,155,2,153,0,Western Pacific
Liaoning,China,41.2956,122.6085,6/18/2020,153,2,147,4,Western Pacific
Macau,China,22.1667,113.55,6/18/2020,45,0,45,0,Western Pacific
Ningxia,China,37.2692,106.1655,6/18/2020,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,6/18/2020,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,6/18/2020,314,3,306,5,Western Pacific
Shandong,China,36.3427,118.1498,6/18/2020,792,7,783,2,Western Pacific
Shanghai,China,31.202,121.4491,6/18/2020,697,7,668,22,Western Pacific
Shanxi,China,37.5777,112.2922,6/18/2020,198,0,198,0,Western Pacific
Sichuan,China,30.6171,102.7103,6/18/2020,589,3,569,17,Western Pacific
Tianjin,China,39.3054,117.323,6/18/2020,197,3,191,3,Western Pacific
Tibet,China,31.6927,88.0924,6/18/2020,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,6/18/2020,76,3,73,0,Western Pacific
Yunnan,China,24.974,101.487,6/18/2020,185,2,183,0,Western Pacific
Zhejiang,China,29.1832,120.0934,6/18/2020,1269,1,1267,1,Western Pacific
Faroe Islands,Denmark,61.8926,-6.9118,6/18/2020,187,0,187,0,Europe
Greenland,Greenland,71.7069,-42.6043,6/18/2020,13,0,13,0,Europe
French Guiana,France,3.9339,-53.1258,6/18/2020,1758,5,784,969,Europe
